ID,lsat,grad,zgpa,fulltime,fam_inc,male,Dropout,white,other,asian,black,hisp,pass_bar,tier,indxgrp,gpa
3901,42.0,1,0.18,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,7,3.5
3910,36.0,1,-1.34,1.0,3.0,1.0,1,1.0,0,0,0,0,0,4.0,7,3.5
3914,30.5,1,0.46,1.0,3.0,0.0,1,1.0,0,0,0,0,1,2.0,6,3.5
3934,36.0,1,-0.93,2.0,4.0,0.0,1,1.0,0,0,0,0,1,3.0,7,3.5
3963,45.0,1,0.7,1.0,4.0,0.0,1,1.0,0,0,0,0,1,5.0,7,3.5
3990,29.0,1,-1.23,1.0,5.0,1.0,1,1.0,0,0,0,0,1,3.0,6,3.5
3993,43.0,1,0.71,1.0,5.0,1.0,1,1.0,0,0,0,0,1,3.0,7,3.5
4011,48.0,1,0.51,1.0,4.0,1.0,1,1.0,0,0,0,0,1,6.0,7,3.5
4012,35.5,1,1.56,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,7,3.5
4018,40.0,1,-0.03,1.0,3.0,0.0,1,1.0,0,0,0,0,1,5.0,7,3.5
4022,40.0,1,-0.28,1.0,2.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.5
4061,38.0,1,2.64,2.0,1.0,0.0,1,1.0,0,0,0,0,1,5.0,7,3.5
4062,44.0,1,-2.04,1.0,3.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.5
4075,33.0,1,0.45,1.0,5.0,0.0,1,0.0,0,1,0,0,1,3.0,7,3.5
4090,34.0,1,-0.24,1.0,4.0,1.0,1,0.0,0,0,0,0,1,6.0,7,3.5
4098,37.0,1,0.28,1.0,4.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.5
4125,38.0,1,0.61,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,7,3.5
4165,44.0,1,0.04,1.0,4.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.5
4178,39.0,1,0.86,1.0,5.0,0.0,1,1.0,0,0,0,0,1,6.0,7,3.5
4204,26.0,1,-0.6,1.0,3.0,0.0,1,0.0,0,0,1,0,1,4.0,5,3.5
4286,40.0,1,1.49,1.0,4.0,0.0,1,1.0,0,0,0,0,1,3.0,7,3.5
4291,43.5,1,1.05,1.0,3.0,1.0,1,1.0,0,0,0,0,1,6.0,7,3.5
4292,42.0,1,0.7,1.0,4.0,0.0,1,1.0,0,0,0,0,1,6.0,7,3.5
4341,37.0,1,0.55,1.0,4.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.5
4343,40.0,1,-1.83,1.0,4.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.5
4347,41.0,1,0.24,1.0,4.0,0.0,1,1.0,0,0,0,0,1,3.0,7,3.5
4366,39.0,1,0.7,1.0,4.0,1.0,1,1.0,0,0,0,0,1,6.0,7,3.5
4380,39.0,1,0.23,1.0,3.0,1.0,1,1.0,0,0,0,0,1,6.0,7,3.5
4385,30.5,1,0.24,1.0,4.0,1.0,1,1.0,0,0,0,0,1,4.0,6,3.5
4440,38.0,1,0.7,1.0,4.0,1.0,1,1.0,0,0,0,0,1,6.0,7,3.5
4458,34.0,1,-0.18,1.0,3.0,0.0,1,1.0,0,0,0,0,1,3.0,7,3.5
4470,36.0,1,0.42,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,7,3.5
4473,46.0,1,0.76,1.0,3.0,0.0,1,1.0,0,0,0,0,1,5.0,7,3.5
4474,37.0,1,-0.6,1.0,3.0,0.0,1,1.0,0,0,0,0,0,4.0,7,3.5
4478,44.0,1,-0.85,1.0,3.0,0.0,1,1.0,0,0,0,0,1,3.0,7,3.5
4494,43.0,1,0.18,1.0,1.0,0.0,1,1.0,0,0,0,0,1,5.0,7,3.5
4546,32.0,1,-1.33,1.0,3.0,1.0,1,0.0,0,0,0,0,1,3.0,6,3.5
4555,42.0,1,0.11,1.0,4.0,0.0,1,1.0,0,0,0,0,1,5.0,7,3.5
4569,42.0,1,1.07,1.0,4.0,0.0,1,1.0,0,0,0,0,1,6.0,7,3.5
4576,45.0,1,-1.2,1.0,4.0,0.0,1,1.0,0,0,0,0,1,6.0,7,3.5
4601,35.5,1,-0.77,1.0,3.0,0.0,1,1.0,0,0,0,0,1,3.0,7,3.5
4629,34.0,1,1.91,1.0,4.0,0.0,1,1.0,0,0,0,0,1,3.0,7,3.5
4640,39.0,1,1.06,1.0,4.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.5
4657,43.0,1,0.7,1.0,3.0,1.0,1,1.0,0,0,0,0,1,6.0,7,3.5
4661,40.0,1,0.7,1.0,3.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.5
4700,44.0,1,-0.56,1.0,4.0,0.0,1,1.0,0,0,0,0,1,5.0,7,3.5
4704,35.0,1,-0.31,2.0,4.0,0.0,1,1.0,0,0,0,0,1,3.0,7,3.5
4728,37.0,1,-0.44,1.0,4.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.5
4757,33.0,1,0.88,1.0,3.0,0.0,1,1.0,0,0,0,0,1,5.0,7,3.5
4760,35.0,1,0.46,1.0,3.0,1.0,1,1.0,0,0,0,0,1,3.0,7,3.5
4761,38.0,1,-0.06,1.0,5.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.5
4764,37.0,1,-1.24,1.0,2.0,0.0,1,1.0,0,0,0,0,1,3.0,7,3.5
4779,40.0,1,0.66,1.0,4.0,0.0,1,1.0,0,0,0,0,1,5.0,7,3.5
4782,33.0,1,-0.68,1.0,3.0,1.0,1,1.0,0,0,0,0,1,3.0,7,3.5
4796,38.5,1,-0.21,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,7,3.5
4799,33.0,1,-0.24,1.0,4.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.5
4812,45.0,1,-1.38,1.0,4.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.5
4814,48.0,1,0.82,1.0,3.0,0.0,1,1.0,0,0,0,0,1,6.0,7,3.5
4815,30.0,1,-1.22,1.0,3.0,1.0,1,1.0,0,0,0,0,1,6.0,6,3.5
4824,31.0,1,0.44,1.0,2.0,0.0,1,1.0,0,0,0,0,1,4.0,6,3.5
4834,40.0,1,2.05,1.0,2.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.5
4848,46.0,1,1.21,1.0,4.0,1.0,1,1.0,0,0,0,0,1,6.0,7,3.5
4858,44.0,1,-0.06,1.0,5.0,1.0,1,0.0,1,0,0,0,1,4.0,7,3.5
4864,28.0,1,0.47,1.0,2.0,1.0,1,1.0,0,0,0,0,1,3.0,5,3.5
4867,37.0,1,0.1,1.0,4.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.5
4876,34.0,1,-1.19,1.0,5.0,1.0,1,1.0,0,0,0,0,1,3.0,7,3.5
4899,29.0,1,-1.0,1.0,3.0,0.0,1,1.0,0,0,0,0,1,1.0,6,3.5
4907,35.0,1,-0.28,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,7,3.5
4913,28.0,1,-0.37,1.0,4.0,0.0,1,0.0,0,0,0,0,1,3.0,5,3.5
4915,38.0,1,-0.26,1.0,4.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.5
4945,36.3,1,-0.79,1.0,2.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.5
4966,41.0,1,1.63,1.0,3.0,1.0,1,1.0,0,0,0,0,1,3.0,7,3.5
4967,46.0,1,-0.7,1.0,4.0,1.0,1,1.0,0,0,0,0,1,6.0,7,3.5
4968,38.0,1,0.4,1.0,4.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.5
4990,37.0,1,-0.95,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,7,3.5
5004,33.0,1,1.03,1.0,3.0,0.0,1,1.0,0,0,0,0,1,5.0,7,3.5
5012,37.0,1,0.97,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,7,3.5
5021,41.0,1,0.7,1.0,3.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.5
5047,42.0,1,-0.79,1.0,4.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.5
5058,37.5,1,-1.15,1.0,3.0,0.0,1,1.0,0,0,0,0,0,3.0,7,3.5
5060,34.0,1,-1.1,1.0,3.0,0.0,1,1.0,0,0,0,0,1,5.0,7,3.5
5070,37.0,1,0.7,1.0,4.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.5
5074,45.0,1,-0.54,1.0,2.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.5
5094,39.0,1,0.42,1.0,4.0,0.0,1,1.0,0,0,0,0,1,3.0,7,3.5
5143,38.0,1,0.6,1.0,4.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.5
5153,48.0,1,-1.57,1.0,3.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.5
5154,46.0,1,0.7,1.0,4.0,1.0,1,1.0,0,0,0,0,1,6.0,7,3.5
5156,42.0,1,-0.87,1.0,4.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.5
5171,44.0,1,0.0,1.0,4.0,1.0,1,1.0,0,0,0,0,1,6.0,7,3.5
5177,42.0,1,-0.77,1.0,4.0,0.0,1,1.0,0,0,0,0,1,6.0,7,3.5
5184,35.0,1,1.11,1.0,3.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.5
5185,41.0,1,0.7,1.0,4.0,1.0,1,0.0,0,1,0,0,1,6.0,7,3.5
5224,38.0,1,0.42,1.0,3.0,0.0,1,1.0,0,0,0,0,1,3.0,7,3.5
5226,40.0,1,1.28,1.0,5.0,0.0,1,1.0,0,0,0,0,1,2.0,7,3.5
5247,41.0,1,-0.96,1.0,3.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.5
5252,41.0,1,-0.06,1.0,4.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.5
5305,40.0,1,0.03,1.0,5.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.5
5309,37.5,1,-0.23,1.0,3.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.5
5312,44.0,1,-0.68,1.0,4.0,0.0,1,1.0,0,0,0,0,1,5.0,7,3.5
5327,41.0,1,0.34,1.0,3.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.5
5337,45.0,1,0.01,1.0,3.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.5
5358,40.0,1,-2.08,1.0,3.0,1.0,1,1.0,0,0,0,0,1,3.0,7,3.5
5367,40.0,1,-0.23,1.0,2.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.5
5379,24.0,1,-0.27,1.0,3.0,0.0,1,0.0,0,0,1,0,1,4.0,4,3.5
5405,36.0,1,0.07,1.0,3.0,1.0,1,0.0,0,1,0,0,1,5.0,7,3.5
5407,32.0,1,-0.21,1.0,2.0,0.0,1,0.0,0,0,0,0,1,3.0,6,3.5
5410,17.0,1,-0.55,2.0,2.0,1.0,1,1.0,0,0,0,0,0,5.0,3,3.5
5416,36.0,1,0.7,1.0,4.0,1.0,1,1.0,0,0,0,0,1,6.0,7,3.5
5422,46.0,1,0.7,1.0,4.0,1.0,1,1.0,0,0,0,0,1,6.0,7,3.5
5438,34.0,1,0.64,1.0,3.0,0.0,1,1.0,0,0,0,0,1,3.0,7,3.5
5447,38.0,1,-0.88,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,7,3.5
5452,35.5,1,0.46,1.0,4.0,1.0,1,1.0,0,0,0,0,1,6.0,7,3.5
5455,30.0,1,0.14,1.0,3.0,0.0,1,0.0,0,0,1,0,1,4.0,6,3.5
5478,34.0,1,-0.3,1.0,4.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.5
5505,30.0,1,-0.45,1.0,4.0,0.0,1,1.0,0,0,0,0,1,3.0,6,3.5
5516,37.0,1,-0.52,1.0,2.0,0.0,1,1.0,0,0,0,0,1,2.0,7,3.5
5535,36.0,1,-0.94,1.0,3.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.5
5539,47.0,1,0.08,1.0,5.0,0.0,1,1.0,0,0,0,0,1,5.0,7,3.5
5558,27.0,1,0.06,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,5,3.5
5602,40.0,1,-0.46,1.0,3.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.5
5606,45.0,1,0.7,1.0,4.0,0.0,1,1.0,0,0,0,0,1,6.0,7,3.5
5614,45.0,1,0.7,1.0,4.0,1.0,1,1.0,0,0,0,0,1,6.0,7,3.5
5616,34.0,1,1.55,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,7,3.5
5618,30.0,1,0.01,1.0,3.0,1.0,1,1.0,0,0,0,0,1,4.0,6,3.5
5628,36.0,1,0.63,1.0,5.0,0.0,1,1.0,0,0,0,0,1,6.0,7,3.5
5630,38.0,1,2.21,1.0,4.0,0.0,1,1.0,0,0,0,0,1,3.0,7,3.5
5640,48.0,1,0.72,1.0,4.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.5
5683,46.0,1,0.7,1.0,4.0,1.0,1,1.0,0,0,0,0,1,6.0,7,3.5
5693,36.0,1,-0.76,1.0,5.0,1.0,1,1.0,0,0,0,0,1,3.0,7,3.5
5697,36.0,1,-0.97,1.0,4.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.5
5700,44.0,1,-0.37,1.0,3.0,0.0,1,0.0,0,1,0,0,1,4.0,7,3.5
5703,42.0,1,0.7,1.0,5.0,0.0,1,1.0,0,0,0,0,1,6.0,7,3.5
5725,38.0,1,-1.38,1.0,2.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.5
5735,28.0,1,0.51,1.0,3.0,1.0,1,1.0,0,0,0,0,1,5.0,5,3.5
5740,38.0,1,0.56,1.0,5.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.5
5757,39.0,1,-0.34,1.0,4.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.5
5765,35.0,1,0.76,1.0,4.0,0.0,1,1.0,0,0,0,0,1,5.0,7,3.5
5768,34.5,1,0.01,1.0,3.0,1.0,1,1.0,0,0,0,0,1,3.0,7,3.5
5828,30.0,1,-0.57,1.0,2.0,0.0,1,1.0,0,0,0,0,1,5.0,6,3.5
5855,25.5,1,0.7,1.0,3.0,0.0,1,1.0,0,0,0,0,1,1.0,5,3.5
5871,34.0,1,2.07,1.0,3.0,0.0,1,1.0,0,0,0,0,1,3.0,7,3.5
5895,28.0,1,0.88,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,5,3.5
5897,40.5,1,0.7,1.0,3.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.5
5903,42.0,1,-0.17,1.0,4.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.5
5918,33.0,1,-1.4,1.0,3.0,0.0,1,0.0,0,0,1,0,1,6.0,7,3.5
5951,40.0,1,-0.52,1.0,4.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.5
5972,41.0,1,-0.79,1.0,4.0,0.0,1,1.0,0,0,0,0,0,4.0,7,3.5
5979,34.0,1,0.05,1.0,4.0,0.0,1,1.0,0,0,0,0,1,3.0,7,3.5
6000,38.5,1,0.56,1.0,4.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.5
6009,41.0,1,0.46,1.0,3.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.5
6036,42.0,1,0.88,1.0,3.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.5
6051,43.0,1,-0.25,1.0,4.0,0.0,1,0.0,0,0,0,0,1,5.0,7,3.5
6073,48.0,1,0.55,1.0,4.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.5
6130,34.0,1,-0.12,1.0,4.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.5
6138,35.0,1,-0.77,1.0,3.0,0.0,1,1.0,0,0,0,0,1,3.0,7,3.5
6208,44.0,1,0.7,1.0,4.0,1.0,1,1.0,0,0,0,0,1,6.0,7,3.5
6209,38.0,1,0.61,1.0,3.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.5
6233,37.0,1,-0.21,1.0,3.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.5
6234,40.0,1,1.25,1.0,2.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.5
6236,34.0,1,1.28,1.0,3.0,0.0,1,1.0,0,0,0,0,1,2.0,7,3.5
6257,44.0,1,0.7,1.0,4.0,1.0,1,1.0,0,0,0,0,1,6.0,7,3.5
6268,28.0,1,0.25,1.0,3.0,0.0,1,1.0,0,0,0,0,1,3.0,5,3.5
6270,35.0,1,-0.26,1.0,3.0,0.0,1,1.0,0,0,0,0,1,6.0,7,3.5
6275,42.0,1,-0.19,1.0,4.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.5
6288,38.0,1,0.7,1.0,3.0,1.0,1,0.0,0,0,0,0,1,6.0,7,3.5
6295,48.0,1,0.77,1.0,4.0,0.0,1,0.0,1,0,0,0,1,5.0,7,3.5
6299,37.5,1,-0.49,1.0,4.0,0.0,1,1.0,0,0,0,0,1,3.0,7,3.5
6320,48.0,1,1.13,1.0,5.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.5
6369,47.0,1,1.39,1.0,4.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.5
6390,34.0,1,1.13,1.0,4.0,0.0,1,1.0,0,0,0,0,1,3.0,7,3.5
6402,32.5,1,1.57,1.0,4.0,1.0,1,1.0,0,0,0,0,1,2.0,7,3.5
6424,30.0,1,-0.85,1.0,3.0,0.0,1,0.0,1,0,0,0,1,4.0,6,3.5
6426,35.0,1,0.39,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,7,3.5
6431,35.5,1,1.07,1.0,4.0,0.0,1,1.0,0,0,0,0,1,3.0,7,3.5
6447,44.0,1,-0.7,1.0,4.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.5
6461,34.0,1,-0.12,2.0,2.0,0.0,1,1.0,0,0,0,0,1,3.0,7,3.5
6495,40.0,1,0.7,1.0,3.0,0.0,1,1.0,0,0,0,0,1,5.0,7,3.5
6516,44.0,1,0.7,1.0,5.0,0.0,1,1.0,0,0,0,0,1,6.0,7,3.5
6520,47.0,1,0.7,1.0,4.0,1.0,1,1.0,0,0,0,0,1,6.0,7,3.5
6526,39.0,1,2.5,1.0,5.0,1.0,1,1.0,0,0,0,0,1,3.0,7,3.5
6543,34.0,1,0.84,1.0,2.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.5
6570,40.0,1,0.7,1.0,4.0,0.0,1,0.0,0,0,0,0,1,6.0,7,3.5
6583,31.0,1,0.67,1.0,3.0,1.0,1,1.0,0,0,0,0,1,3.0,6,3.5
6586,46.0,1,-0.45,1.0,4.0,0.0,1,0.0,0,1,0,0,1,4.0,7,3.5
6587,36.0,1,-0.08,1.0,2.0,0.0,1,1.0,0,0,0,0,1,5.0,7,3.5
6592,32.0,1,-0.9,1.0,5.0,0.0,1,0.0,1,0,0,0,1,4.0,6,3.5
6599,30.0,1,1.11,1.0,4.0,0.0,1,1.0,0,0,0,0,1,3.0,6,3.5
6622,44.0,1,0.7,1.0,4.0,0.0,1,1.0,0,0,0,0,1,6.0,7,3.5
6626,36.0,1,0.73,1.0,4.0,1.0,1,1.0,0,0,0,0,1,2.0,7,3.5
6628,37.0,1,1.42,1.0,3.0,1.0,1,1.0,0,0,0,0,1,3.0,7,3.5
6634,42.0,1,1.28,1.0,3.0,0.0,1,1.0,0,0,0,0,1,3.0,7,3.5
6639,44.0,1,0.23,1.0,3.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.5
6641,37.0,1,-0.58,1.0,2.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.5
6670,39.0,1,1.9,1.0,4.0,1.0,1,1.0,0,0,0,0,1,6.0,7,3.5
6671,33.0,1,0.01,1.0,4.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.5
6681,38.0,1,-0.81,1.0,4.0,0.0,1,1.0,0,0,0,0,1,5.0,7,3.5
6717,44.0,1,1.12,1.0,3.0,0.0,1,1.0,0,0,0,0,1,3.0,7,3.5
6723,45.0,1,0.57,1.0,2.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.5
6725,29.5,1,-1.21,1.0,5.0,0.0,1,1.0,0,0,0,0,1,3.0,6,3.5
6738,41.0,1,-0.22,1.0,3.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.5
6743,43.0,1,1.04,1.0,3.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.5
6757,41.0,1,0.7,1.0,4.0,0.0,1,1.0,0,0,0,0,1,6.0,7,3.5
6764,37.0,1,-0.16,1.0,5.0,1.0,1,1.0,0,0,0,0,1,3.0,7,3.5
6775,38.0,1,0.9,1.0,3.0,0.0,1,1.0,0,0,0,0,1,6.0,7,3.5
6777,37.0,1,0.7,1.0,2.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.5
6795,46.0,1,0.48,1.0,4.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.5
6814,40.0,1,1.47,1.0,4.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.5
6832,33.0,1,1.17,1.0,3.0,1.0,1,1.0,0,0,0,0,1,3.0,7,3.5
6859,32.0,1,-1.1,1.0,2.0,0.0,1,1.0,0,0,0,0,1,3.0,6,3.5
6861,32.0,1,1.27,1.0,3.0,0.0,1,1.0,0,0,0,0,1,4.0,6,3.5
6876,44.0,1,0.7,1.0,4.0,0.0,1,1.0,0,0,0,0,1,6.0,7,3.5
6893,44.0,1,1.06,2.0,3.0,0.0,1,1.0,0,0,0,0,1,3.0,7,3.5
6940,29.0,1,0.56,1.0,3.0,1.0,1,1.0,0,0,0,0,1,3.0,6,3.5
6946,35.0,1,-0.96,1.0,3.0,0.0,1,1.0,0,0,0,0,0,4.0,7,3.5
6959,41.0,1,1.28,1.0,4.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.5
6960,39.0,1,1.67,1.0,3.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.5
6964,31.5,1,-0.42,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,6,3.5
6978,45.0,1,0.91,1.0,4.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.5
7011,43.0,1,0.06,1.0,4.0,0.0,1,1.0,0,0,0,0,1,5.0,7,3.5
7025,33.0,1,0.63,1.0,4.0,0.0,1,1.0,0,0,0,0,1,3.0,7,3.5
7040,34.0,1,-0.5,1.0,3.0,0.0,1,1.0,0,0,0,0,1,3.0,7,3.5
7043,34.0,1,0.47,1.0,3.0,1.0,1,1.0,0,0,0,0,1,2.0,7,3.5
7085,26.7,1,0.08,1.0,3.0,1.0,1,1.0,0,0,0,0,1,3.0,5,3.5
7113,42.0,1,1.86,1.0,4.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.5
7115,29.0,1,-2.2,1.0,3.0,0.0,1,0.0,0,1,0,0,0,3.0,6,3.5
7125,29.0,1,-0.02,1.0,5.0,1.0,1,1.0,0,0,0,0,1,2.0,6,3.5
7134,29.0,1,0.7,1.0,3.0,0.0,1,1.0,0,0,0,0,0,1.0,6,3.5
7142,44.0,1,0.28,1.0,4.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.5
7147,48.0,1,0.58,1.0,4.0,0.0,1,1.0,0,0,0,0,1,5.0,7,3.5
7183,32.0,1,-0.43,1.0,4.0,0.0,1,0.0,0,1,0,0,1,3.0,6,3.5
7240,26.0,1,-0.13,1.0,3.0,1.0,1,1.0,0,0,0,0,1,3.0,5,3.5
7259,38.0,1,0.7,1.0,3.0,1.0,1,0.0,1,0,0,0,1,4.0,7,3.5
7276,42.0,1,0.57,1.0,4.0,0.0,1,1.0,0,0,0,0,1,6.0,7,3.5
7299,33.0,0,0.7,1.0,4.0,1.0,1,1.0,0,0,0,0,0,3.0,7,3.5
7329,41.0,1,-1.5,1.0,3.0,0.0,1,0.0,0,0,0,0,1,6.0,7,3.5
7338,39.0,1,-1.72,1.0,4.0,0.0,1,0.0,0,0,1,0,1,6.0,7,3.5
7347,47.0,1,1.29,1.0,2.0,0.0,1,1.0,0,0,0,0,1,5.0,7,3.5
7382,45.0,1,1.62,1.0,5.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.5
7400,44.0,1,-0.59,1.0,4.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.5
7411,37.0,1,1.47,1.0,4.0,0.0,1,1.0,0,0,0,0,1,5.0,7,3.5
7425,36.0,1,-0.82,1.0,2.0,0.0,1,0.0,0,1,0,0,1,4.0,7,3.5
7450,44.0,1,0.06,1.0,3.0,0.0,1,1.0,0,0,0,0,1,5.0,7,3.5
7469,34.0,1,0.12,1.0,2.0,1.0,1,1.0,0,0,0,0,1,3.0,7,3.5
7495,35.0,1,0.31,1.0,4.0,0.0,1,1.0,0,0,0,0,1,3.0,7,3.5
7503,34.0,1,0.7,2.0,3.0,1.0,1,1.0,0,0,0,0,1,3.0,7,3.5
7510,34.0,1,-0.02,1.0,3.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.5
7520,34.0,1,-0.73,1.0,4.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.5
7568,39.0,1,0.49,1.0,4.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.5
7578,40.0,1,0.26,1.0,4.0,1.0,1,1.0,0,0,0,0,1,6.0,7,3.5
7593,48.0,1,0.28,1.0,5.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.5
7612,34.0,1,-1.42,1.0,5.0,0.0,1,1.0,0,0,0,0,1,5.0,7,3.5
7667,34.0,1,1.28,1.0,3.0,0.0,1,1.0,0,0,0,0,1,3.0,7,3.5
7668,29.5,1,0.39,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,6,3.5
7669,40.0,1,-0.07,1.0,4.0,0.0,1,1.0,0,0,0,0,1,3.0,7,3.5
7678,37.0,1,0.18,1.0,3.0,0.0,1,1.0,0,0,0,0,1,6.0,7,3.5
7688,36.0,1,-0.27,1.0,3.0,0.0,1,1.0,0,0,0,0,1,5.0,7,3.5
7705,37.0,1,-1.14,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,7,3.5
7707,39.0,1,0.86,1.0,2.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.5
7714,40.0,1,-0.42,1.0,2.0,1.0,1,0.0,1,0,0,1,1,4.0,7,3.5
7737,30.0,1,-1.32,1.0,3.0,0.0,1,1.0,0,0,0,0,0,3.0,6,3.5
7759,41.0,1,1.82,1.0,4.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.5
7779,28.7,1,0.37,1.0,1.0,1.0,1,1.0,0,0,0,0,1,3.0,6,3.5
7786,38.0,1,-0.02,1.0,4.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.5
7789,29.0,1,-1.56,1.0,4.0,1.0,1,0.0,0,0,1,0,1,3.0,6,3.5
7800,35.0,1,0.65,1.0,3.0,1.0,1,1.0,0,0,0,0,1,3.0,7,3.5
7854,35.0,1,-0.14,1.0,4.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.5
7878,39.0,1,-0.36,1.0,2.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.5
7883,43.0,1,0.43,1.0,4.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.5
7915,39.0,1,1.41,1.0,4.0,0.0,1,1.0,0,0,0,0,1,5.0,7,3.5
7920,34.0,1,0.3,1.0,4.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.5
7945,37.0,1,-0.58,1.0,4.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.5
